"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-11-29","1,312.72","1,347.74","1,351.98","1,312.72","1.40B","-2.11%"
"2018-11-28","1,341.08","1,314.53","1,341.51","1,305.02","1.52B","1.95%"
"2018-11-27","1,315.43","1,314.09","1,322.41","1,307.20","1.11B","0.83%"
"2018-11-26","1,304.56","1,309.47","1,316.47","1,296.03","1.01B","-0.32%"
"2018-11-23","1,308.74","1,355.17","1,355.17","1,306.56","1.60B","-3.34%"
"2018-11-22","1,353.92","1,365.48","1,371.39","1,349.99","1.13B","-0.67%"
"2018-11-21","1,363.03","1,344.40","1,364.76","1,342.16","1.39B","0.57%"
"2018-11-20","1,355.33","1,384.18","1,385.96","1,352.73","1.59B","-2.80%"
"2018-11-19","1,394.40","1,399.00","1,403.94","1,380.60","1.57B","-0.63%"
"2018-11-16","1,403.28","1,406.73","1,415.38","1,390.81","1.86B","-0.14%"
"2018-11-15","1,405.25","1,382.34","1,405.39","1,381.29","1.72B","1.41%"
"2018-11-14","1,385.73","1,388.23","1,401.43","1,382.79","1.78B","-0.45%"
"2018-11-13","1,392.05","1,356.62","1,400.87","1,353.63","2.41B","1.70%"
"2018-11-12","1,368.79","1,322.87","1,370.87","1,320.52","1.81B","3.47%"
"2018-11-9","1,322.83","1,321.33","1,337.39","1,318.21","1.13B","-0.51%"
"2018-11-8","1,329.59","1,357.89","1,359.29","1,328.99","1.32B","-1.20%"
"2018-11-7","1,345.77","1,349.62","1,367.27","1,345.20","1.55B","-0.25%"
"2018-11-6","1,349.11","1,346.53","1,350.82","1,327.40","1.45B","0.02%"
"2018-11-5","1,348.88","1,347.47","1,371.43","1,325.02","2.09B","0.04%"
"2018-11-2","1,348.28","1,328.46","1,349.43","1,320.74","2.27B","4.82%"
"2018-11-1","1,286.33","1,291.88","1,312.77","1,286.33","1.84B","0.84%"
"2018-10-31","1,275.57","1,263.34","1,287.35","1,259.66","1.28B","1.24%"
"2018-10-30","1,259.95","1,248.67","1,279.04","1,222.62","1.56B","0.76%"
"2018-10-29","1,250.48","1,262.54","1,271.35","1,245.15","1.22B","-1.01%"
"2018-10-26","1,263.19","1,283.07","1,290.57","1,257.50","1.27B","-0.82%"
"2018-10-25","1,273.60","1,245.30","1,279.94","1,239.59","1.37B","-0.82%"
"2018-10-24","1,284.10","1,285.86","1,303.23","1,277.59","1.41B","-0.62%"
"2018-10-23","1,292.06","1,313.68","1,321.97","1,281.11","1.70B","-1.74%"
"2018-10-22","1,314.94","1,270.50","1,329.55","1,270.49","2.23B","5.20%"
"2018-10-19","1,249.89","1,186.49","1,252.69","1,184.91","1.62B","3.72%"
"2018-10-18","1,205.03","1,220.29","1,230.13","1,205.03","1.41B","-2.18%"
"2018-10-17","1,231.86","1,231.00","1,237.77","1,204.08","1.55B","1.25%"
"2018-10-16","1,216.69","1,249.56","1,252.04","1,210.10","1.16B","-2.68%"
"2018-10-15","1,250.22","1,268.88","1,282.29","1,249.20","1.12B","-1.43%"
"2018-10-12","1,268.41","1,253.92","1,276.59","1,230.40","1.45B","0.52%"
"2018-10-11","1,261.88","1,299.17","1,311.84","1,255.42","1.51B","-6.30%"
"2018-10-10","1,346.70","1,350.68","1,358.49","1,333.84","879.46M","0.06%"
"2018-10-9","1,345.95","1,357.97","1,365.83","1,338.73","911.37M","-0.57%"
"2018-10-8","1,353.67","1,380.65","1,388.16","1,353.23","1.13B","-4.09%"
"2018-9-28","1,411.34","1,403.96","1,412.95","1,394.25","1.28B","0.78%"
"2018-9-27","1,400.36","1,418.37","1,423.39","1,399.15","1.38B","-1.44%"
"2018-9-26","1,420.75","1,409.02","1,430.12","1,403.56","1.30B","1.06%"
"2018-9-25","1,405.81","1,401.86","1,416.78","1,398.40","945.30M","-0.38%"
"2018-9-21","1,411.12","1,393.67","1,413.56","1,382.40","1.35B","1.69%"
"2018-9-20","1,387.62","1,391.25","1,400.04","1,384.71","1.14B","-0.34%"
"2018-9-19","1,392.40","1,375.21","1,405.71","1,369.47","1.52B","1.10%"
"2018-9-18","1,377.30","1,348.11","1,379.38","1,347.12","1.24B","2.04%"
"2018-9-17","1,349.78","1,360.72","1,365.40","1,345.58","1.10B","-1.23%"
"2018-9-14","1,366.57","1,394.09","1,396.47","1,366.57","1.31B","-1.78%"
"2018-9-13","1,391.28","1,401.96","1,408.87","1,369.51","1.30B","0.40%"
"2018-9-12","1,385.80","1,394.16","1,406.40","1,382.84","1.22B","-0.67%"
"2018-9-11","1,395.17","1,389.54","1,405.98","1,383.13","1.27B","0.31%"
"2018-9-10","1,390.82","1,424.01","1,427.33","1,390.14","1.63B","-2.41%"
"2018-9-7","1,425.23","1,426.98","1,453.09","1,415.17","1.61B","0.17%"
"2018-9-6","1,422.87","1,424.46","1,443.56","1,416.57","1.36B","-0.52%"
"2018-9-5","1,430.24","1,450.39","1,457.59","1,430.24","1.56B","-1.74%"
"2018-9-4","1,455.50","1,442.27","1,461.11","1,430.66","1.59B","0.82%"
"2018-9-3","1,443.69","1,433.63","1,445.30","1,416.24","1.25B","0.59%"
"2018-8-31","1,435.20","1,450.47","1,455.51","1,434.31","1.06B","-1.56%"
"2018-8-30","1,457.92","1,479.85","1,484.16","1,456.24","1.16B","-1.57%"
"2018-8-29","1,481.19","1,491.78","1,491.78","1,475.97","1.12B","-0.80%"
"2018-8-28","1,493.11","1,495.90","1,499.68","1,485.54","1.28B","-0.02%"
"2018-8-27","1,493.43","1,455.66","1,495.68","1,454.28","1.52B","2.99%"
"2018-8-24","1,450.09","1,450.95","1,460.65","1,442.81","1.08B","-0.37%"
"2018-8-23","1,455.50","1,439.66","1,463.02","1,438.28","1.26B","1.11%"
"2018-8-22","1,439.55","1,454.71","1,457.79","1,437.26","1.11B","-1.20%"
"2018-8-21","1,456.97","1,435.36","1,461.38","1,431.84","1.30B","1.48%"
"2018-8-20","1,435.69","1,428.26","1,444.00","1,404.19","1.38B","0.10%"
"2018-8-17","1,434.31","1,475.89","1,480.42","1,432.06","1.28B","-2.02%"
"2018-8-16","1,463.87","1,458.39","1,489.34","1,449.93","1.40B","-0.99%"
"2018-8-15","1,478.51","1,518.28","1,519.72","1,472.44","1.43B","-2.63%"
"2018-8-14","1,518.49","1,530.45","1,533.07","1,512.16","1.22B","-0.84%"
"2018-8-13","1,531.34","1,494.32","1,534.12","1,490.82","1.41B","1.30%"
"2018-8-10","1,511.71","1,496.10","1,514.51","1,496.10","1.26B","0.94%"
"2018-8-9","1,497.61","1,443.87","1,509.87","1,443.30","1.69B","3.44%"
"2018-8-8","1,447.76","1,475.32","1,480.28","1,446.81","1.31B","-2.14%"
"2018-8-7","1,479.44","1,445.62","1,482.03","1,435.09","1.41B","2.68%"
"2018-8-6","1,440.80","1,471.36","1,485.85","1,434.79","1.45B","-2.75%"
"2018-8-3","1,481.61","1,512.57","1,523.24","1,481.61","1.25B","-1.89%"
"2018-8-2","1,510.09","1,538.28","1,538.94","1,484.48","1.85B","-2.06%"
"2018-8-1","1,541.86","1,568.12","1,580.84","1,541.86","1.43B","-1.24%"
"2018-7-31","1,561.26","1,557.60","1,571.87","1,551.09","1.36B","0.10%"
"2018-7-30","1,559.64","1,593.60","1,596.73","1,554.04","1.55B","-2.19%"
"2018-7-27","1,594.57","1,601.27","1,607.30","1,590.43","1.76B","-0.72%"
"2018-7-26","1,606.12","1,631.46","1,635.05","1,601.46","2.10B","-1.61%"
"2018-7-25","1,632.32","1,629.13","1,645.44","1,626.09","1.98B","0.17%"
"2018-7-24","1,629.61","1,615.72","1,641.97","1,607.54","2.20B","0.53%"
"2018-7-23","1,620.97","1,592.24","1,621.17","1,589.64","1.94B","0.71%"
"2018-7-20","1,609.55","1,589.31","1,615.06","1,578.80","1.70B","1.23%"
"2018-7-19","1,590.06","1,607.93","1,619.39","1,582.97","1.68B","-1.11%"
"2018-7-18","1,607.88","1,622.29","1,635.91","1,607.88","1.94B","-0.85%"
"2018-7-17","1,621.63","1,615.84","1,622.09","1,597.88","1.83B","0.29%"
"2018-7-16","1,616.91","1,614.56","1,624.33","1,605.21","1.81B","-0.10%"
"2018-7-13","1,618.46","1,612.19","1,626.27","1,608.60","2.09B","0.24%"
"2018-7-12","1,614.63","1,563.79","1,620.64","1,563.79","2.44B","3.30%"
"2018-7-11","1,563.01","1,562.59","1,577.17","1,540.70","1.64B","-1.88%"
"2018-7-10","1,592.98","1,583.74","1,594.00","1,577.39","1.34B","0.70%"
"2018-7-9","1,581.93","1,546.01","1,582.53","1,546.01","1.45B","2.64%"
"2018-7-6","1,541.31","1,532.05","1,571.02","1,517.06","1.67B","0.56%"
"2018-7-5","1,532.68","1,560.98","1,576.99","1,532.43","1.22B","-2.10%"
"2018-7-4","1,565.61","1,595.89","1,596.00","1,557.54","1.38B","-2.58%"
"2018-7-3","1,607.12","1,589.50","1,613.83","1,558.00","1.68B","1.18%"
"2018-7-2","1,588.37","1,605.21","1,614.34","1,572.56","1.49B","-1.14%"
"2018-6-29","1,606.71","1,547.15","1,609.73","1,547.15","1.70B","4.08%"
"2018-6-28","1,543.66","1,544.64","1,570.90","1,540.89","1.36B","-0.17%"
"2018-6-27","1,546.23","1,564.29","1,572.61","1,542.52","1.31B","-1.19%"
"2018-6-26","1,564.92","1,518.50","1,570.28","1,515.27","1.50B","1.71%"
"2018-6-25","1,538.57","1,563.74","1,566.78","1,537.27","1.23B","-0.72%"
"2018-6-22","1,549.66","1,514.04","1,555.72","1,506.62","1.30B","1.84%"
"2018-6-21","1,521.68","1,562.37","1,570.60","1,521.56","1.50B","-2.69%"
"2018-6-20","1,563.79","1,540.61","1,577.62","1,525.29","1.57B","1.08%"
"2018-6-19","1,547.15","1,612.90","1,626.87","1,532.32","1.74B","-5.76%"
"2018-6-15","1,641.66","1,673.90","1,681.89","1,636.70","1.29B","-1.89%"
"2018-6-14","1,673.32","1,682.84","1,702.69","1,669.38","1.13B","-0.75%"
"2018-6-13","1,685.89","1,711.53","1,711.53","1,685.89","1.11B","-1.57%"
"2018-6-12","1,712.77","1,692.67","1,715.66","1,681.00","1.18B","1.43%"
"2018-6-11","1,688.62","1,707.14","1,708.20","1,684.31","1.09B","-1.34%"
"2018-6-8","1,711.52","1,726.30","1,727.49","1,698.25","1.23B","-1.09%"
"2018-6-7","1,730.38","1,747.93","1,750.51","1,728.06","1.24B","-0.74%"
"2018-6-6","1,743.25","1,744.17","1,751.97","1,735.37","1.32B","-0.16%"
"2018-6-5","1,746.11","1,702.37","1,747.75","1,702.37","1.37B","2.54%"
"2018-6-4","1,702.93","1,709.57","1,715.41","1,690.99","1.24B","-0.39%"
"2018-6-1","1,709.55","1,734.35","1,744.01","1,699.68","1.22B","-1.96%"
"2018-5-31","1,743.74","1,741.33","1,748.53","1,714.85","1.41B","1.01%"
"2018-5-30","1,726.22","1,744.24","1,758.87","1,724.28","1.66B","-2.67%"
"2018-5-29","1,773.65","1,795.72","1,815.20","1,773.62","1.38B","-1.29%"
"2018-5-28","1,796.91","1,804.78","1,815.22","1,788.03","1.41B","-0.42%"
"2018-5-25","1,804.55","1,835.41","1,841.64","1,804.55","1.61B","-1.84%"
"2018-5-24","1,838.40","1,847.81","1,855.99","1,837.44","1.36B","-0.41%"
"2018-5-23","1,845.97","1,869.50","1,876.20","1,845.81","1.46B","-1.60%"
"2018-5-22","1,876.00","1,860.63","1,876.16","1,858.11","1.46B","0.73%"
"2018-5-21","1,862.48","1,845.76","1,870.57","1,845.76","1.68B","1.40%"
"2018-5-18","1,836.75","1,829.06","1,839.00","1,812.66","1.21B","0.30%"
"2018-5-17","1,831.20","1,845.28","1,851.12","1,826.23","1.10B","-0.84%"
"2018-5-16","1,846.67","1,850.01","1,862.29","1,845.09","1.34B","-0.61%"
"2018-5-15","1,858.01","1,830.84","1,858.99","1,825.50","1.54B","1.48%"
"2018-5-14","1,830.98","1,835.70","1,844.65","1,825.69","1.67B","-0.21%"
"2018-5-11","1,834.78","1,866.93","1,870.00","1,834.78","1.58B","-1.64%"
"2018-5-10","1,865.36","1,857.99","1,866.82","1,846.11","1.51B","0.51%"
"2018-5-9","1,855.81","1,853.83","1,861.94","1,845.90","1.33B","-0.06%"
"2018-5-8","1,856.87","1,852.69","1,857.95","1,842.63","1.54B","0.24%"
"2018-5-7","1,852.34","1,819.67","1,854.30","1,819.02","1.62B","2.07%"
"2018-5-4","1,814.85","1,821.02","1,832.96","1,812.07","1.40B","-0.65%"
"2018-5-3","1,826.79","1,797.12","1,827.77","1,767.60","1.83B","1.40%"
"2018-5-2","1,801.57","1,814.63","1,833.27","1,788.01","1.59B","-0.22%"
"2018-4-27","1,805.60","1,790.30","1,813.57","1,779.17","1.70B","1.37%"
"2018-4-26","1,781.28","1,818.69","1,819.43","1,780.62","1.57B","-2.10%"
"2018-4-25","1,819.41","1,798.00","1,825.23","1,795.79","1.76B","0.69%"
"2018-4-24","1,806.86","1,753.64","1,806.90","1,749.18","1.92B","3.07%"
"2018-4-23","1,753.05","1,784.15","1,794.68","1,729.90","1.92B","-1.67%"
"2018-4-20","1,782.81","1,813.75","1,830.73","1,781.21","2.05B","-2.06%"
"2018-4-19","1,820.28","1,815.45","1,839.13","1,812.93","1.89B","-0.11%"
"2018-4-18","1,822.26","1,793.83","1,832.99","1,757.39","2.29B","2.16%"
"2018-4-17","1,783.74","1,843.75","1,849.69","1,783.74","2.01B","-2.99%"
"2018-4-16","1,838.71","1,818.25","1,852.08","1,816.32","1.91B","0.77%"
"2018-4-13","1,824.59","1,840.87","1,848.92","1,822.66","1.41B","-0.13%"
"2018-4-12","1,826.89","1,830.91","1,848.63","1,826.69","1.38B","-0.42%"
"2018-4-11","1,834.63","1,840.09","1,857.92","1,832.42","1.70B","-0.05%"
"2018-4-10","1,835.52","1,838.88","1,842.22","1,811.35","1.91B","-0.33%"
"2018-4-9","1,841.65","1,830.88","1,862.97","1,819.09","1.76B","0.26%"
"2018-4-4","1,836.81","1,880.33","1,887.11","1,834.67","1.87B","-1.90%"
"2018-4-3","1,872.47","1,869.87","1,886.97","1,850.01","2.10B","-1.46%"
"2018-4-2","1,900.25","1,911.57","1,918.22","1,891.96","2.54B","-0.01%"
"2018-3-30","1,900.48","1,850.20","1,900.96","1,849.25","2.62B","3.16%"
"2018-3-29","1,842.19","1,843.44","1,857.32","1,825.97","2.05B","0.38%"
"2018-3-28","1,835.15","1,819.66","1,856.88","1,816.44","2.44B","-0.52%"
"2018-3-27","1,844.69","1,799.15","1,846.54","1,797.09","2.70B","3.60%"
"2018-3-26","1,780.61","1,704.35","1,781.84","1,693.73","2.15B","3.16%"
"2018-3-23","1,726.02","1,751.74","1,792.23","1,710.40","2.69B","-5.02%"
"2018-3-22","1,817.23","1,830.56","1,841.40","1,814.69","1.80B","-0.69%"
"2018-3-21","1,829.91","1,866.81","1,877.13","1,829.91","2.06B","-1.86%"
"2018-3-20","1,864.62","1,828.01","1,867.46","1,825.67","1.77B","1.18%"
"2018-3-19","1,842.92","1,822.60","1,860.20","1,818.62","1.92B","1.19%"
"2018-3-16","1,821.32","1,847.18","1,857.15","1,821.32","1.78B","-1.48%"
"2018-3-15","1,848.71","1,833.77","1,848.72","1,812.48","1.81B","0.40%"
"2018-3-14","1,841.29","1,863.57","1,874.15","1,840.35","1.77B","-1.68%"
"2018-3-13","1,872.68","1,879.63","1,896.50","1,863.16","2.20B","-0.52%"
"2018-3-12","1,882.41","1,872.03","1,901.15","1,872.03","2.79B","1.40%"
"2018-3-9","1,856.46","1,794.25","1,858.03","1,793.92","2.80B","3.53%"
"2018-3-8","1,793.22","1,783.10","1,795.82","1,781.46","1.39B","0.45%"
"2018-3-7","1,785.27","1,795.17","1,800.45","1,780.30","1.58B","-0.69%"
"2018-3-6","1,797.61","1,798.03","1,810.26","1,790.54","1.95B","0.11%"
"2018-3-5","1,795.69","1,780.82","1,795.69","1,768.88","1.67B","1.34%"
"2018-3-2","1,772.01","1,777.46","1,804.25","1,767.90","2.07B","-1.00%"
"2018-3-1","1,789.85","1,744.34","1,789.85","1,741.03","2.32B","2.07%"
"2018-2-28","1,753.63","1,730.15","1,773.73","1,723.39","2.16B","0.58%"
"2018-2-27","1,743.54","1,729.94","1,757.37","1,728.31","2.28B","0.83%"
"2018-2-26","1,729.15","1,683.15","1,733.71","1,673.95","1.99B","3.61%"
"2018-2-23","1,668.83","1,674.62","1,681.24","1,656.95","1.25B","-0.53%"
"2018-2-22","1,677.76","1,661.56","1,679.79","1,650.88","1.40B","1.88%"
"2018-2-14","1,646.77","1,649.57","1,652.01","1,633.76","1.00B","-0.11%"
"2018-2-13","1,648.58","1,657.13","1,669.08","1,644.87","1.49B","0.03%"
"2018-2-12","1,648.07","1,604.56","1,654.65","1,604.56","1.67B","3.49%"
"2018-2-9","1,592.51","1,598.48","1,629.36","1,576.89","2.09B","-2.98%"
"2018-2-8","1,641.43","1,608.73","1,651.59","1,608.63","1.83B","1.55%"
"2018-2-7","1,616.40","1,632.87","1,637.78","1,571.47","2.27B","1.14%"
"2018-2-6","1,598.12","1,653.45","1,675.56","1,597.89","2.03B","-5.34%"
"2018-2-5","1,688.27","1,678.19","1,698.28","1,674.98","1.49B","-0.83%"
"2018-2-2","1,702.43","1,683.18","1,726.89","1,676.24","1.77B","0.30%"
"2018-2-1","1,697.39","1,735.66","1,746.55","1,697.39","1.90B","-2.17%"
"2018-1-31","1,735.06","1,766.77","1,767.78","1,732.98","2.01B","-2.66%"
"2018-1-30","1,782.40","1,794.33","1,808.01","1,779.33","1.77B","-0.97%"
"2018-1-29","1,799.77","1,811.54","1,826.10","1,791.58","2.23B","-0.94%"
"2018-1-26","1,816.80","1,809.13","1,830.55","1,809.13","2.02B","0.33%"
"2018-1-25","1,810.83","1,811.11","1,852.23","1,807.51","2.96B","-0.14%"
"2018-1-24","1,813.28","1,763.69","1,817.08","1,752.30","2.75B","2.57%"
"2018-1-23","1,767.83","1,767.33","1,776.49","1,760.34","1.36B","-0.02%"
"2018-1-22","1,768.21","1,726.32","1,776.18","1,715.43","1.89B","2.32%"
"2018-1-19","1,728.14","1,735.03","1,745.59","1,726.53","1.35B","-0.57%"
"2018-1-18","1,738.00","1,735.46","1,754.62","1,734.77","1.11B","-0.23%"
"2018-1-17","1,742.03","1,722.45","1,750.06","1,697.62","1.61B","0.72%"
"2018-1-16","1,729.60","1,729.56","1,740.85","1,720.65","1.33B","-0.17%"
"2018-1-15","1,732.62","1,778.79","1,780.19","1,727.00","1.65B","-2.97%"
"2018-1-12","1,785.70","1,800.89","1,802.52","1,785.61","1.22B","-1.03%"
"2018-1-11","1,804.23","1,787.38","1,807.15","1,776.01","1.46B","0.73%"
"2018-1-10","1,791.08","1,803.60","1,804.73","1,780.10","1.28B","-0.69%"
"2018-1-9","1,803.59","1,803.36","1,808.66","1,799.42","1.17B","-0.14%"
"2018-1-8","1,806.16","1,801.18","1,806.16","1,785.38","1.44B","0.26%"
"2018-1-5","1,801.42","1,797.26","1,804.88","1,795.26","1.23B","0.38%"
"2018-1-4","1,794.61","1,790.65","1,795.25","1,788.54","1.13B","-0.04%"
"2018-1-3","1,795.38","1,770.03","1,798.78","1,766.34","1.36B","1.45%"
"2018-1-2","1,769.67","1,759.02","1,770.01","1,748.53","1.06B","0.97%"
"2017-12-29","1,752.65","1,745.95","1,753.98","1,741.00","1.03B","0.44%"
"2017-12-28","1,745.02","1,742.47","1,759.10","1,742.02","1.11B","-0.01%"
"2017-12-27","1,745.24","1,756.04","1,760.42","1,743.77","1.06B","-0.77%"
"2017-12-26","1,758.82","1,755.14","1,760.46","1,742.26","986.97M","0.17%"
"2017-12-25","1,755.81","1,778.96","1,780.52","1,751.91","1.23B","-1.32%"
"2017-12-22","1,779.34","1,788.66","1,795.07","1,778.61","1.14B","-0.58%"
"2017-12-21","1,789.74","1,776.45","1,796.58","1,762.98","1.19B","0.41%"
"2017-12-20","1,782.41","1,798.36","1,799.36","1,779.68","1.07B","-0.89%"
"2017-12-19","1,798.50","1,781.81","1,802.58","1,781.81","1.09B","1.00%"
"2017-12-18","1,780.64","1,784.41","1,790.87","1,773.32","1.00B","-0.19%"
"2017-12-15","1,783.97","1,793.24","1,801.41","1,780.27","1.17B","-0.58%"
"2017-12-14","1,794.34","1,804.19","1,809.67","1,787.67","1.07B","-0.65%"
"2017-12-13","1,806.09","1,795.47","1,806.19","1,787.71","1.03B","0.41%"
"2017-12-12","1,798.69","1,818.41","1,821.48","1,798.69","1.23B","-1.01%"
"2017-12-11","1,816.98","1,800.13","1,816.98","1,800.13","1.35B","1.38%"
"2017-12-8","1,792.16","1,776.26","1,803.36","1,776.26","1.18B","0.85%"
"2017-12-7","1,776.99","1,780.97","1,791.06","1,774.99","1.13B","-0.41%"
"2017-12-6","1,784.31","1,755.77","1,784.82","1,744.49","1.34B","1.46%"
"2017-12-5","1,758.59","1,794.70","1,799.88","1,746.12","1.30B","-2.18%"
"2017-12-4","1,797.77","1,803.03","1,812.40","1,795.13","1.23B","-0.38%"
"2017-12-1","1,804.62","1,772.04","1,808.69","1,771.89","1.39B","1.94%"
"2017-11-30","1,770.30","1,783.23","1,792.14","1,765.30","1.10B","-0.96%"
"2017-11-29","1,787.38","1,793.28","1,795.51","1,767.63","1.20B","-0.36%"
"2017-11-28","1,793.87","1,761.52","1,794.14","1,761.52","1.19B","1.87%"
"2017-11-27","1,760.90","1,781.22","1,794.01","1,758.45","1.22B","-1.22%"
"2017-11-24","1,782.66","1,789.51","1,804.21","1,782.60","1.21B","-0.68%"
"2017-11-23","1,794.78","1,848.22","1,848.22","1,793.49","1.54B","-3.16%"
"2017-11-22","1,853.38","1,854.58","1,867.79","1,837.30","1.63B","-0.19%"
"2017-11-21","1,856.96","1,856.73","1,871.71","1,844.42","1.53B","-0.15%"
"2017-11-20","1,859.75","1,819.17","1,859.75","1,795.69","1.42B","1.41%"
"2017-11-17","1,833.90","1,879.43","1,884.02","1,831.01","1.87B","-2.36%"
"2017-11-16","1,878.26","1,865.72","1,883.02","1,859.77","1.33B","0.54%"
"2017-11-15","1,868.08","1,892.65","1,894.61","1,861.59","1.41B","-1.51%"
"2017-11-14","1,896.72","1,908.04","1,912.49","1,888.86","1.67B","-0.51%"
"2017-11-13","1,906.44","1,904.58","1,911.17","1,895.87","1.62B","0.31%"
"2017-11-10","1,900.63","1,882.72","1,905.06","1,882.28","1.63B","0.88%"
"2017-11-9","1,884.11","1,864.25","1,884.11","1,858.73","1.55B","0.96%"
"2017-11-8","1,866.14","1,858.64","1,881.05","1,856.39","1.72B","0.38%"
"2017-11-7","1,859.07","1,849.32","1,859.11","1,843.92","1.35B","0.47%"
"2017-11-6","1,850.30","1,831.90","1,850.30","1,818.41","1.17B","0.95%"
"2017-11-3","1,832.97","1,843.80","1,856.22","1,825.29","1.27B","-0.79%"
"2017-11-2","1,847.57","1,869.72","1,869.72","1,847.41","1.29B","-1.34%"
"2017-11-1","1,872.75","1,867.99","1,881.49","1,866.52","1.22B","0.16%"
"2017-10-31","1,869.79","1,855.94","1,869.79","1,855.23","1.13B","0.74%"
"2017-10-30","1,855.99","1,894.86","1,902.05","1,848.04","1.70B","-2.12%"
"2017-10-27","1,896.22","1,909.57","1,910.93","1,895.26","1.18B","-0.76%"
"2017-10-26","1,910.72","1,911.85","1,918.79","1,902.27","1.43B","-0.13%"
"2017-10-25","1,913.26","1,898.63","1,913.26","1,893.94","1.15B","0.61%"
"2017-10-24","1,901.69","1,895.44","1,901.69","1,882.68","1.26B","0.15%"
"2017-10-23","1,898.76","1,881.41","1,900.38","1,878.34","1.19B","0.99%"
"2017-10-20","1,880.21","1,858.62","1,880.21","1,856.10","1.05B","0.94%"
"2017-10-19","1,862.61","1,865.93","1,876.67","1,855.36","1.25B","-0.30%"
"2017-10-18","1,868.16","1,878.29","1,890.32","1,867.83","1.30B","-0.47%"
"2017-10-17","1,876.99","1,876.69","1,888.62","1,868.92","1.21B","-0.30%"
"2017-10-16","1,882.69","1,920.94","1,921.64","1,882.69","2.02B","-2.25%"
"2017-10-13","1,926.07","1,901.18","1,927.02","1,898.34","1.65B","1.37%"
"2017-10-12","1,899.99","1,900.87","1,909.48","1,889.44","1.40B","-0.08%"
"2017-10-11","1,901.55","1,918.35","1,924.00","1,899.96","1.86B","-0.83%"
"2017-10-10","1,917.46","1,890.66","1,917.46","1,887.47","1.96B","1.46%"
"2017-10-9","1,889.84","1,889.89","1,894.91","1,880.39","1.70B","1.22%"
"2017-9-29","1,866.98","1,858.06","1,866.98","1,856.86","1.31B","0.66%"
"2017-9-28","1,854.73","1,853.38","1,864.25","1,852.46","1.32B","-0.01%"
"2017-9-27","1,854.94","1,840.16","1,857.33","1,840.16","1.16B","0.84%"
"2017-9-26","1,839.46","1,840.48","1,848.14","1,826.92","1.09B","-0.23%"
"2017-9-25","1,843.62","1,864.86","1,869.39","1,841.36","1.27B","-1.22%"
"2017-9-22","1,866.42","1,869.11","1,871.24","1,854.94","1.36B","-0.34%"
"2017-9-21","1,872.77","1,892.95","1,898.21","1,872.65","1.54B","-1.05%"
"2017-9-20","1,892.67","1,878.57","1,892.67","1,876.68","1.47B","0.66%"
"2017-9-19","1,880.30","1,896.62","1,901.27","1,877.14","1.57B","-0.77%"
"2017-9-18","1,894.80","1,874.45","1,894.81","1,873.97","1.52B","1.02%"
"2017-9-15","1,875.63","1,877.17","1,882.53","1,869.63","1.61B","-0.19%"
"2017-9-14","1,879.25","1,887.36","1,892.99","1,874.22","1.61B","-0.49%"
"2017-9-13","1,888.43","1,884.54","1,888.44","1,874.87","1.68B","0.21%"
"2017-9-12","1,884.48","1,897.52","1,904.30","1,882.57","2.28B","-0.63%"
"2017-9-11","1,896.38","1,883.65","1,896.38","1,880.14","1.73B","0.59%"
"2017-9-8","1,885.27","1,888.39","1,895.86","1,872.91","1.81B","-0.27%"
"2017-9-7","1,890.38","1,904.54","1,917.96","1,889.33","2.65B","-0.66%"
"2017-9-6","1,902.86","1,880.70","1,902.86","1,877.27","2.26B","0.94%"
"2017-9-5","1,885.16","1,881.67","1,891.79","1,873.16","2.01B","0.08%"
"2017-9-4","1,883.62","1,863.02","1,888.98","1,858.39","2.22B","0.98%"
"2017-9-1","1,865.25","1,850.02","1,865.81","1,840.52","1.86B","0.86%"
"2017-8-31","1,849.38","1,841.00","1,850.81","1,839.81","1.36B","0.58%"
"2017-8-30","1,838.63","1,830.70","1,849.24","1,830.55","1.38B","0.38%"
"2017-8-29","1,831.59","1,842.15","1,850.82","1,828.54","1.58B","-0.61%"
"2017-8-28","1,842.83","1,815.84","1,856.21","1,815.84","2.13B","1.65%"
"2017-8-25","1,812.88","1,794.70","1,814.54","1,794.70","1.38B","0.95%"
"2017-8-24","1,795.74","1,807.85","1,812.08","1,792.70","1.34B","-0.64%"
"2017-8-23","1,807.37","1,813.43","1,818.65","1,801.15","1.50B","-0.42%"
"2017-8-22","1,814.92","1,829.40","1,831.66","1,811.97","1.71B","-0.78%"
"2017-8-21","1,829.22","1,823.37","1,834.66","1,818.86","1.68B","0.41%"
"2017-8-18","1,821.80","1,822.07","1,835.67","1,817.64","1.82B","-0.63%"
"2017-8-17","1,833.40","1,819.43","1,845.25","1,816.14","2.38B","0.45%"
"2017-8-16","1,825.19","1,797.05","1,835.62","1,792.72","2.70B","1.48%"
"2017-8-15","1,798.57","1,796.24","1,803.19","1,785.62","1.74B","0.28%"
"2017-8-14","1,793.48","1,745.01","1,794.07","1,745.01","2.07B","2.95%"
"2017-8-11","1,742.14","1,742.00","1,763.91","1,738.14","1.68B","-0.66%"
"2017-8-10","1,753.67","1,761.43","1,777.19","1,741.40","1.68B","-0.53%"
"2017-8-9","1,763.05","1,756.50","1,770.75","1,751.83","1.80B","0.04%"
